	label	text
981	1	送快递，小货还是比较能装，身材小，穿梭在大街小巷很不错的。
982	0	隔音差,没有发动机隔热棉,后备箱盖也没有隔热棉,准备自己加装一看看效果如何.
983	1	提速挺好的家用够了
984	1	2016年新生产的车，日期近。后排空间大，后备箱大比较省油合资车，技术成熟可靠保有量大，日后保养维护便宜一代神车，口碑好
985	0	一点都没有，非常完美
986	1	底盘高走乡下的土路不用怕会挂到地盘
987	1	价格给力，油耗低，外观大气，这个价格买到esp，6气囊，超低油耗，兼职合资中绝无仅有。
988	0	油耗略高，内饰做工一般，新车自带轮胎胎噪略大
989	1	外型，油耗
990	0	发动机声音略吵，油耗略高。
991	0	第一个是语音控制有bug，没人讲话也会误启动，几率还蛮高的，再就是当时广告宣称的全时4gwifi覆盖耀臻版连选配都不行，作为90后表示很郁闷
992	0	这款车的油耗还是很高的，令我很不满意。不过买都买了，就别差油钱了。
993	1	外观和内饰比较满意，动力和操作性很好。
994	1	1.空间大，真心大，喜欢钓鱼放3个人的装备松松的。2.配置高，这个价格无钥匙进入，一键启动，发动机启停，天窗都有了。3.外观顺眼，和同价位的车停一起明显大气些，媳妇说你自己的肯定怎么看都好看了
995	1	提速快，空间合适，后备箱空间大。
996	0	没有不满意的，如果非要我说点什么那就是油耗吧，我喜欢大油门，所以开的不是车，是钱！
997	0	噪音，各种的噪音，白天还听不出来，有天晚上半夜回家的，那个噪音就特别明显了，好吧还在忍受的范围内。
998	0	马力不足
999	0	后排间隙较小，不适合长途乘坐；后备箱太小。
1000	1	车小但是空间实用性挺大的
